filename,dialog_num,turn_num,line_num,speaker,message,punct,sent_type,speech_act,topic
trainline16.xml,1,1,2.0,A,Virgin Trainlines,level,frag,refer,none
trainline16.xml,1,1,3.0,A,Sandra speaking,stop,frag,identifySelf,none
trainline16.xml,1,1,4.0,A,for which journey do you wish to purchase a ticket,query,q-wh,reqDirect,journey
trainline16.xml,1,2,5.0,B,erm,none,dm,hesitate,none
trainline16.xml,1,2,6.0,B,i want to purchase a ticket for the erm the 6th of October,stop,decl,direct-expressWish,journey-month-date
trainline16.xml,1,2,7.0,B,erm,none,dm,hesitate,none
trainline16.xml,1,2,8.0,B,the 7 a m from Derby,stop,decl,state,location-from-enum
trainline16.xml,1,3,9.0,A,aha,stop,dm,acknowledge,none
trainline16.xml,1,4,10.0,B,arriving at St Pancreas 8:50,stop,frag,state,time-arrival
trainline16.xml,1,4,11.0,B,and the 17:30 from St Pancreas to Derby,stop,decl,state,to-location-from-enum
trainline16.xml,1,5,12.0,A,now,none,dm,init,none
trainline16.xml,1,5,13.0,A,do you hold a current debit or credit card,query,q-yn,reqInfo,creditcard
trainline16.xml,1,6,14.0,B,i've got a i'm using a credit card to pay for this,stop,decl,answer-state,creditcard
trainline16.xml,1,7,15.0,A,ok,stop,dm,acknowledge,none
trainline16.xml,1,8,16.0,B,erm,none,dm,hesitate,none
trainline16.xml,1,8,17.0,B,i'm wondering if there's any erm seats available on the Super Saver,query,decl,reqInfo,fare-availability
trainline16.xml,1,9,18.0,A,now,none,dm,init,none
trainline16.xml,1,9,19.0,A,do you hold a railcard at all,query,q-yn,reqInfo,railcard
trainline16.xml,1,10,20.0,B,sorry,query,dm,pardon,none
trainline16.xml,1,11,21.0,A,do you hold a railcard,query,q-yn,reqInfo,railcard
trainline16.xml,1,12,22.0,B,no,stop,no,answer-negate,none
trainline16.xml,1,13,23.0,A,is it just for one,query,q-yn,reqInfo,number
trainline16.xml,1,14,24.0,B,yeah,stop,yes,answer-acknowledge,none
trainline16.xml,1,15,25.0,A,so,level,dm,init,none
trainline16.xml,1,15,26.0,A,it's going from Derby to St Pancreas,query,decl,reqConfirm,to-location-from
trainline16.xml,1,16,27.0,B,aha,stop,dm,confirm-acknowledge,none
trainline16.xml,1,17,28.0,A,on the 6th of October,query,frag,reqInfo,month-date
trainline16.xml,1,18,29.0,B,yeah,stop,yes,answer-acknowledge,none
trainline16.xml,1,19,30.0,A,departing what time in the morning,query,frag,reqInfo,time-departure
trainline16.xml,1,20,31.0,B,7 a m,stop,frag,answer-refer,enum
trainline16.xml,1,20,32.0,B,7 a m,stop,frag,elab-refer,enum
trainline16.xml,1,21,33.0,A,there's not any advance purchase tickets on the 7 a m train,stop,decl,state,fare-journey-enum
trainline16.xml,1,21,34.0,A,it's either 6 o'clock or 9 o'clock,stop,decl,stateOpt,time-enum
trainline16.xml,1,22,35.0,B,no,stop,no,negate,none
trainline16.xml,1,22,36.0,B,that's no good,stop,decl,reject,none
trainline16.xml,1,22,37.0,B,erm,none,dm,hesitate,none
trainline16.xml,1,22,38.0,B,ok,stop,dm,acknowledge,none
trainline16.xml,1,22,39.0,B,and the Super Saver,query,decl,reqInfo,fare
trainline16.xml,1,22,40.0,B,that is a Super Saver is it,query,decl,reqConfirm,fare
trainline16.xml,1,23,41.0,A,that's the Super Advance,stop,decl,correct,fare
trainline16.xml,1,24,42.0,B,yeah,stop,yes,acknowledge,none
trainline16.xml,1,24,43.0,B,that's it,stop,decl,state,none
trainline16.xml,1,24,44.0,B,you have a you have a Super Saver one as well don't you,query,decl,reqConfirm,fare-number
trainline16.xml,1,24,45.0,B,that's the,stop,decl,state-abandon,none
trainline16.xml,1,24,46.0,B,is that the same thing,query,q-yn,reqInfo,none
trainline16.xml,1,25,47.0,A,sorry,query,dm,apologise,none
trainline16.xml,1,25,48.0,A,i don't know what you,stop,decl,expressNonAwareness-abandon,none
trainline16.xml,1,25,49.0,A,Super Saver,query,frag,reqInfo,fare
trainline16.xml,1,26,50.0,B,ah there's two there's two types i'm told,stop,decl,answer-state,number
trainline16.xml,1,26,51.0,B,there's the Super Saver and the Super Advance Saver,stop,decl,elab-state,fare
trainline16.xml,1,27,52.0,A,right,stop,dm,acknowledge,none
trainline16.xml,1,27,53.0,A,the Super Advance,level,decl,state,fare
trainline16.xml,1,27,54.0,A,you've got to book beforehand,stop,decl,stateConstraint,booking-time
trainline16.xml,1,27,55.0,A,but that's only available in the dates and times,stop,decl,stateConstraint,availability-date
trainline16.xml,1,28,56.0,B,right,stop,dm,acknowledge,none
trainline16.xml,1,29,57.0,A,now,none,dm,init,none
trainline16.xml,1,29,58.0,A,the Super Saver is not valid at that time in the morning,stop,decl,state,time-fare
trainline16.xml,1,30,59.0,B,no,stop,no,negate,none
trainline16.xml,1,30,60.0,B,right,stop,dm,acknowledge,none
trainline16.xml,1,30,61.0,B,so,level,dm,init,none
trainline16.xml,1,30,62.0,B,how much is the cost of the train journey then please,query,q-wh,reqInfo,journey
trainline16.xml,1,31,63.0,A,to travel on that 7 o'clock train,level,frag,answer-state,journey-time-enum
trainline16.xml,1,31,64.0,A,it's going to be 63 pounds return,stop,decl,elab-predict,fare-enum
trainline16.xml,1,31,65.0,A,and that's your Standard Open,stop,decl,state,fare
trainline16.xml,1,32,66.0,B,yes,stop,yes,acknowledge,none
trainline16.xml,1,32,67.0,B,and and to book a seat,query,frag,reqInfo,booking
trainline16.xml,1,33,68.0,A,yeah,stop,yes,answer-acknowledge,none
trainline16.xml,1,33,69.0,A,i can do that for you,stop,decl,elab-expressPossibility,none
trainline16.xml,1,34,70.0,B,and er boo... er a seat on the return,query,frag,reqInfo,fare
trainline16.xml,1,35,71.0,A,and what was the time you were wanting on the return,query,q-wh,reqInfo,fare-time
trainline16.xml,1,36,72.0,B,erm,none,dm,hesitate,none
trainline16.xml,1,36,73.0,B,17:30,stop,frag,answer-refer,none
trainline16.xml,1,37,74.0,A,now,none,dm,init,none
trainline16.xml,1,37,75.0,A,do you want me to book this ticket for you,query,q-yn,reqDirect,booking-journey
trainline16.xml,1,38,76.0,B,yes please,stop,yes,direct-accept,none
trainline16.xml,1,39,77.0,A,now,none,dm,init,none
trainline16.xml,1,39,78.0,A,would you like smoking or non-smoking,query,q-yn,reqDirect,seat
trainline16.xml,1,40,79.0,B,erm,none,dm,hesitate,none
trainline16.xml,1,40,80.0,B,hold on,stop,imp,hold,none
trainline16.xml,1,40,81.0,B,does Stephen actually smoke,query,q-yn,reqInfo,none
trainline16.xml,1,40,82.0,B,no,stop,no,negate,none
trainline16.xml,1,40,83.0,B,non-smoking please,stop,frag,direct-refer,seat
trainline16.xml,1,41,84.0,A,now,none,dm,init,none
trainline16.xml,1,41,85.0,A,it's the 6th of October,level,decl,answer-state,month-date
trainline16.xml,1,41,86.0,A,travelling from Derby at 7 a m in the morning,level,frag,elab-state,time-location-journey-from-enum
trainline16.xml,1,41,87.0,A,arriving in St Pancreas at 8:50,stop,frag,state,time-arrival
trainline16.xml,1,41,88.0,A,returning the same day at 17:30 from London St Pancreas,stop,frag,state,location-time-from-enum-day-return
trainline16.xml,1,41,89.0,A,arriving in Derby at 19:25,stop,frag,state,location-time-arrival
trainline16.xml,1,41,90.0,A,and i've booked forward facing non-smoking table seats,stop,decl,state,seat-booking
trainline16.xml,1,41,91.0,A,and the dates times and seat numbers will be printed on the tickets for you,stop,decl,predict,number-journey-date
trainline16.xml,1,42,92.0,B,right,stop,dm,acknowledge,none
trainline16.xml,1,43,93.0,A,if you have to cancel this ticket,level,decl,stateCondition,journey-cancel
trainline16.xml,1,43,94.0,A,it's a full refund less 5 pounds,stop,decl,state,fare-refund-enum
trainline16.xml,1,43,95.0,A,if you needed to change any times,level,decl,stateCondition,none
trainline16.xml,1,43,96.0,A,you can do so,stop,decl,expressPossibility,none
trainline16.xml,1,43,97.0,A,if you miss any train,level,decl,stateCondition,miss
trainline16.xml,1,43,98.0,A,you can get the next available service,stop,decl,expressPossibility,availability
trainline16.xml,1,44,99.0,B,yes,stop,yes,acknowledge,none
trainline16.xml,1,45,100.0,A,now,none,dm,init,none
trainline16.xml,1,45,101.0,A,,none,frag,uninterpretable,none
trainline16.xml,1,46,102.0,B,if you can... if you have to cancel,query,frag,reqInfo,cancel
trainline16.xml,1,46,103.0,B,what's the latest you can cancel,query,q-wh,reqInfo,time-cancel
trainline16.xml,1,47,104.0,A,you can cancel cancel that any time,none,decl,answer-expressPossibility,cancel-time
trainline16.xml,1,47,105.0,A,right,level,dm,reqConfirm,none
trainline16.xml,1,48,106.0,B,,none,frag,confirm-uninterpretable,none
trainline16.xml,1,49,107.0,A,on the day of travel,stop,frag,refer,journey-day
trainline16.xml,1,49,108.0,A,whatever,incomplete,q-wh,reqConfirm-abandon,none
trainline16.xml,1,50,109.0,B,yeah,stop,yes,confirm-acknowledge,none
trainline16.xml,1,50,110.0,B,ok,stop,dm,acknowledge,none
trainline16.xml,1,51,111.0,A,this,stop,frag,refer,none
trainline16.xml,1,51,112.0,A,cos it's a Standard Open ticket,stop,decl,stateReason,fare-journey
trainline16.xml,1,52,113.0,B,yeah,stop,yes,acknowledge,none
trainline16.xml,1,53,114.0,A,63 pounds return,stop,frag,refer,fare-enum
trainline16.xml,1,54,115.0,B,mhm,stop,dm,acknowledge,none
trainline16.xml,1,55,116.0,A,and the surname of the credit card holder,query,frag,reqInfo,name-creditcard
trainline16.xml,1,56,117.0,B,,stop,frag,answer-refer,none
trainline16.xml,1,56,118.0,B,,stop,frag,elab-refer,none
trainline16.xml,1,57,119.0,A,and the initial,query,frag,reqInfo,name
trainline16.xml,1,58,120.0,B,,stop,frag,answer-refer,none
trainline16.xml,1,59,121.0,A,and the title,query,frag,reqInfo,name
trainline16.xml,1,60,122.0,B,it's er Barclay card,stop,decl,answer-state,none
trainline16.xml,1,60,123.0,B,it's Visa Silver,stop,decl,elab-state,creditcard
trainline16.xml,1,61,124.0,A,and the,incomplete,frag,refer-abandon,none
trainline16.xml,1,61,125.0,A,is it a Mr or Mrs,query,q-yn,reqInfo,none
trainline16.xml,1,62,126.0,B,erm,none,dm,hesitate,none
trainline16.xml,1,62,127.0,B,Mrs,stop,frag,answer-refer,none
trainline16.xml,1,63,128.0,A,Mrs,stop,frag,echo-refer,none
trainline16.xml,1,63,129.0,A,and the credit card the contact telephone number,query,decl,reqInfo,telephone-number-creditcard
trainline16.xml,1,64,130.0,B,0 1 6 double 2,level,frag,answer-refer,enum
trainline16.xml,1,65,131.0,A,aha,stop,dm,acknowledge,none
trainline16.xml,1,66,132.0,B,double 8 double 6 0 0,stop,frag,refer,enum
trainline16.xml,1,67,133.0,A,now,none,dm,init,none
trainline16.xml,1,67,134.0,A,the postcode to where the credit card is registered to,query,decl,reqInfo,creditcard-address
trainline16.xml,1,68,135.0,B,er,none,dm,hesitate,none
trainline16.xml,1,68,136.0,B,erm,stop,frag,refer,none
