filename,dialog_num,turn_num,line_num,speaker,message,punct,sent_type,speech_act,topic
trainline09.xml,0,33,80,A,so,level,dm,init,none
trainline09.xml,0,33,81,A,if you just bear with me,level,decl,hold,none
trainline09.xml,0,33,82,A,i'm going to book that for you,stop,decl,stateIntent,booking
trainline09.xml,0,33,83,A,and your surname is please,query,frag,direct-state,name
trainline09.xml,0,34,84,B,my surname's,stop,frag,state,name
trainline09.xml,0,34,85,B,spelt with an,stop,frag,state,none
trainline09.xml,0,35,86,A,and your initial,query,frag,reqInfo,name
trainline09.xml,0,36,87,B,er,none,dm,hesitate,none
trainline09.xml,0,36,88,B,,stop,frag,answer-refer,none
trainline09.xml,0,36,89,B,er,none,dm,hesitate,none
trainline09.xml,0,36,90,B,i should be on your system because i've bought these every quite often,stop,decl,expressOpinion,none
trainline09.xml,0,37,91,A,we we don't actually have a database as such,stop,decl,state,none
trainline09.xml,0,38,92,B,right,stop,dm,acknowledge,none
trainline09.xml,0,38,93,B,ok,stop,dm,acknowledge,none
trainline09.xml,0,39,94,A,the name comes up,level,decl,state,name
trainline09.xml,0,39,95,A,but just it's a complete new booking,stop,decl,state,booking
trainline09.xml,0,40,96,B,ok,stop,dm,acknowledge,none
trainline09.xml,0,40,97,B,fine,stop,dm,approve,none
trainline09.xml,0,40,98,B,not to worry,stop,dm,agree,none
trainline09.xml,0,41,99,A,unfortunately,stop,dm,expressRegret,none
trainline09.xml,0,41,100,A,now,level,dm,init,none
trainline09.xml,0,41,101,A,your title,query,frag,reqInfo,name
trainline09.xml,0,42,102,B,sorry,stop,dm,pardon,none
trainline09.xml,0,43,103,A,your title,query,frag,reqInfo,name
trainline09.xml,0,44,104,B,er,none,dm,hesitate,none
trainline09.xml,0,44,105,B,Miss,stop,frag,answer-refer,none
trainline09.xml,0,45,106,A,Miss,stop,frag,echo-refer,none
trainline09.xml,0,45,107,A,you never know,level,decl,state,none
trainline09.xml,0,45,108,A,the new millenium's coming in soon,stop,decl,state,none
trainline09.xml,0,45,109,A,so,stop,decl,state,none
trainline09.xml,0,46,110,B,yeah,stop,yes,acknowledge,none
trainline09.xml,0,47,111,A,now,none,dm,init,none
trainline09.xml,0,47,112,A,i'm just going to book your seat going out from Euston to Crewe,stop,decl,stateIntent-hold,booking-to-location-from
trainline09.xml,0,48,113,B,mhm,stop,dm,acknowledge,none
trainline09.xml,0,48,114,B,could you put me in smoking as well please both ways,query,q-yn,direct-reqInfo,seat
trainline09.xml,0,49,115,A,on the 15:05,level,frag,refer,none
trainline09.xml,0,49,116,A,one smoking place in first class,stop,decl,state,number-seat
trainline09.xml,0,50,117,B,,none,frag,uninterpretable,none
trainline09.xml,0,51,118,A,now,none,dm,init,none
trainline09.xml,0,51,119,A,you'll be travelling in coach,level,decl,predict,journey
trainline09.xml,0,51,120,A,seat number 6,stop,frag,refer,number
trainline09.xml,0,51,121,A,and that's a forward facing seat smoking,stop,decl,state,seat
trainline09.xml,0,52,122,B,ok,stop,dm,acknowledge,none
trainline09.xml,0,52,123,B,lovely,stop,dm,approve,none
trainline09.xml,0,53,124,A,and that's on Wednesday the 7th,stop,decl,state,day
trainline09.xml,0,54,125,B,yeah,stop,yes,acknowledge,none
trainline09.xml,0,55,126,A,departing at 15:05,stop,frag,state,time-departure
trainline09.xml,0,56,127,B,yep,stop,yes,acknowledge,none
trainline09.xml,0,56,128,B,no problem,stop,dm,agree,none
trainline09.xml,0,57,129,A,now,none,dm,init,none
trainline09.xml,0,57,130,A,what was the time on the 8th that you wanted to come back around,query,q-wh,reqDirect,time
trainline09.xml,0,58,131,B,erm,none,dm,hesitate,none
trainline09.xml,0,58,132,B,i think there's one leaving Crewe at about 5:30 the following morning,stop,decl,expressOpinion,time-number-enum-departure
trainline09.xml,0,59,133,A,5:25 departing,level,decl,reqConfirm,enum-departure
trainline09.xml,0,59,134,A,arriving 11:32,query,frag,reqConfirm,arrival
trainline09.xml,0,60,135,B,yeah,stop,yes,confirm-acknowledge,none
trainline09.xml,0,60,136,B,that's just great,stop,decl,approve,none
trainline09.xml,0,61,137,A,i'm just going to book your seat again,stop,decl,stateIntent-hold,booking
trainline09.xml,0,61,138,A,and it's coach K as in kilo,stop,decl,state,none
trainline09.xml,0,62,139,B,mhm,stop,dm,acknowledge,none
trainline09.xml,0,63,140,A,seat number 8,stop,frag,refer,number
trainline09.xml,0,63,141,A,and that's a forward facing seat smoking,stop,decl,state,seat
trainline09.xml,0,64,142,B,lovely,stop,dm,approve,none
trainline09.xml,0,65,143,A,and now,none,dm,init,none
trainline09.xml,0,65,144,A,your postcode to where your credit card is registered to,query,frag,reqInfo,creditcard-address
trainline09.xml,0,66,145,B,er,none,dm,hesitate,none
trainline09.xml,0,66,146,B,,stop,frag,answer-refer,enum
trainline09.xml,0,67,147,A,and confirm that address for me please,stop,imp,direct,confirm-address
trainline09.xml,0,68,148,B,it's 15 2 54,level,decl,state,enum
trainline09.xml,0,68,149,B,Camden Town,level,frag,refer,none
trainline09.xml,0,68,150,B,London,stop,frag,refer,location
trainline09.xml,0,69,151,A,now,none,dm,init,none
trainline09.xml,0,69,152,A,what type of credit card is that you hold,query,q-wh,reqInfo,creditcard
trainline09.xml,0,70,153,B,it's a Midland business card which is a Mastercard,stop,decl,answer-state,none
trainline09.xml,0,71,154,A,ok,none,dm,acknowledge,none
trainline09.xml,0,71,155,A,now,none,dm,init,none
trainline09.xml,0,71,156,A,could you give me your contact telephone number,query,q-yn,direct-reqInfo,telephone-number
trainline09.xml,0,72,157,B,er yep,stop,yes,acknowledge,none
trainline09.xml,0,72,158,B,0 1 3 2,level,frag,refer,enum
trainline09.xml,0,73,159,A,0 1 3 2,level,frag,echo-refer,enum
trainline09.xml,0,74,160,B,8 5 7,level,frag,refer,enum
trainline09.xml,0,75,161,A,8 5 7,level,frag,echo-refer,enum
trainline09.xml,0,76,162,B,6 9 8 2,stop,frag,refer,enum
trainline09.xml,0,77,163,A,6 9 8 2,stop,frag,echo-refer,enum
trainline09.xml,0,77,164,A,and the credit card number,query,decl,reqInfo,number-creditcard
trainline09.xml,0,78,165,B,is 7 2 7 2,level,frag,answer-state,enum
trainline09.xml,0,79,166,A,7 2 7 2,level,frag,echo-refer,enum
trainline09.xml,0,80,167,B,8 9 8 2,level,frag,refer,enum
trainline09.xml,0,81,168,A,8 9 8 2,level,frag,echo-refer,enum
trainline09.xml,0,82,169,B,2 7 3 6,level,frag,refer,enum
trainline09.xml,0,83,170,A,2 7 3 6,level,frag,echo-refer,enum
trainline09.xml,0,84,171,B,8 9 2 2,stop,frag,refer,enum
trainline09.xml,0,85,172,A,8 9 2 2,stop,frag,echo-refer,enum
trainline09.xml,0,85,173,A,and the expiry date,query,frag,reqInfo,creditcard
trainline09.xml,0,86,174,B,er,none,dm,hesitate,none
trainline09.xml,0,86,175,B,12 4,stop,frag,answer-refer,enum
trainline09.xml,0,87,176,A,12 4,stop,frag,echo-refer,enum
trainline09.xml,0,87,177,A,now,none,dm,init,none
trainline09.xml,0,87,178,A,a 100 and 33 pounds will be debited from that account,stop,frag,predict,booking-fare-enum
trainline09.xml,0,88,179,B,right,stop,dm,acknowledge,none
trainline09.xml,0,89,180,A,with this ticket,level,frag,refer,journey
trainline09.xml,0,89,181,A,if you have to cancel,level,decl,stateCondition,cancel
trainline09.xml,0,89,182,A,it's a full refund less 5 pounds,stop,decl,state,fare-refund-enum
trainline09.xml,0,90,183,B,yep,stop,yes,acknowledge,none
trainline09.xml,0,91,184,A,and if you miss the service that i have booked you on,level,decl,stateCondition,booking-miss
trainline09.xml,0,91,185,A,you are able to get the next available train,stop,decl,expressPossibility,availability
trainline09.xml,0,92,186,B,fine,stop,dm,approve,none
trainline09.xml,0,92,187,B,so,level,dm,init,none
trainline09.xml,0,92,188,B,i just need to turn up to the advance ticket desk,query,decl,reqInfo,fare-journey
trainline09.xml,0,93,189,A,yes,stop,yes,answer-acknowledge,none
trainline09.xml,0,93,190,A,it's the booking office in Euston,stop,decl,elab-state,booking-location
trainline09.xml,0,93,191,A,windows 2 to 7,stop,frag,refer,enum
trainline09.xml,0,93,192,A,and they're signposted Telesales Collection,stop,decl,state,none
trainline09.xml,0,94,193,B,right,stop,dm,acknowledge,none
trainline09.xml,0,95,194,A,and you just need to quote this reference number,stop,decl,direct-state,booking-number
trainline09.xml,0,96,195,B,right,stop,dm,acknowledge,none
trainline09.xml,0,96,196,B,let me just get that down ok,query,imp,hold,none
trainline09.xml,0,96,197,B,hold on,stop,imp,hold,none
trainline09.xml,0,96,198,B,yeah,stop,yes,acknowledge,none
trainline09.xml,0,96,199,B,ok,stop,dm,acknowledge,none
trainline09.xml,0,97,200,A,now,none,dm,init,none
trainline09.xml,0,97,201,A,it's 7 3 4 2,level,decl,state-refer,enum
trainline09.xml,0,98,202,B,7 3 4 2,level,frag,echo-refer,enum
trainline09.xml,0,99,203,A,2 2 8 8,level,frag,refer,enum
trainline09.xml,0,100,204,B,2 2 8 8,level,frag,echo-refer,enum
trainline09.xml,0,101,205,A,and,stop,frag,refer,none
trainline09.xml,0,102,206,B,ok,stop,dm,acknowledge,none
trainline09.xml,0,103,207,A,so,level,dm,init,none
trainline09.xml,0,103,208,A,you just need to quote that reference number,level,decl,direct-state,booking-number
trainline09.xml,0,103,209,A,show your credit card,level,imp,direct,creditcard
trainline09.xml,0,103,210,A,and the ticket will be waiting there with your supplement as well,stop,decl,predict,location-journey
trainline09.xml,0,104,211,B,ok,stop,dm,acknowledge,none
trainline09.xml,0,104,212,B,that was a 100 and 30...,incomplete,decl,reqConfirm-abandon,none
trainline09.xml,0,105,213,A,3 pounds in total,stop,frag,complete,fare-enum
trainline09.xml,0,106,214,B,ok,stop,dm,acknowledge,none
trainline09.xml,0,106,215,B,that's lovely,stop,decl,approve,none
trainline09.xml,0,107,216,A,thank you for calling,stop,frag,thank,none
trainline09.xml,0,108,217,B,thanks for your help,stop,frag,thank,none
trainline09.xml,0,108,218,B,bye,stop,frag,bye,none
trainline09.xml,0,109,219,A,bye,stop,frag,echo-bye,none
trainline16.xml,1,1,1,A,good afternoon,stop,frag,greet,none
trainline16.xml,1,1,2,A,Virgin Trainlines,level,frag,refer,none
trainline16.xml,1,1,3,A,Sandra speaking,stop,frag,identifySelf,none
trainline16.xml,1,1,4,A,for which journey do you wish to purchase a ticket,query,q-wh,reqDirect,journey
trainline16.xml,1,2,5,B,erm,none,dm,hesitate,none
trainline16.xml,1,2,6,B,i want to purchase a ticket for the erm the 6th of October,stop,decl,direct-expressWisht,journey-month-date
trainline16.xml,1,2,7,B,erm,none,dm,hesitate,none
trainline16.xml,1,2,8,B,the 7 a m from Derby,stop,decl,state,location-from-enum
trainline16.xml,1,3,9,A,aha,stop,dm,acknowledge,none
trainline16.xml,1,4,10,B,arriving at St Pancreas 8:50,stop,frag,state,time-arrival
trainline16.xml,1,4,11,B,and the 17:30 from St Pancreas to Derby,stop,decl,state,to-location-from-enum
trainline16.xml,1,5,12,A,now,none,dm,init,none
trainline16.xml,1,5,13,A,do you hold a current debit or credit card,query,q-yn,reqInfo,creditcard
trainline16.xml,1,6,14,B,i've got a i'm using a credit card to pay for this,stop,decl,answer-state,creditcard
trainline16.xml,1,7,15,A,ok,stop,dm,acknowledge,none
trainline16.xml,1,8,16,B,erm,none,dm,hesitate,none
trainline16.xml,1,8,17,B,i'm wondering if there's any erm seats available on the Super Saver,query,decl,reqInfo,fare-availability
trainline16.xml,1,9,18,A,now,none,dm,init,none
trainline16.xml,1,9,19,A,do you hold a railcard at all,query,q-yn,reqInfo,railcard
trainline16.xml,1,10,20,B,sorry,query,dm,pardon,none
trainline16.xml,1,11,21,A,do you hold a railcard,query,q-yn,reqInfo,railcard
trainline16.xml,1,12,22,B,no,stop,no,answer-negate,none
trainline16.xml,1,13,23,A,is it just for one,query,q-yn,reqInfo,number
trainline16.xml,1,14,24,B,yeah,stop,yes,answer-acknowledge,none
trainline16.xml,1,15,25,A,so,level,dm,init,none
trainline16.xml,1,15,26,A,it's going from Derby to St Pancreas,query,decl,reqConfirm,to-location-from
trainline16.xml,1,16,27,B,aha,stop,dm,confirm-acknowledge,none
trainline16.xml,1,17,28,A,on the 6th of October,query,frag,reqInfo,month-date
trainline16.xml,1,18,29,B,yeah,stop,yes,answer-acknowledge,none
trainline16.xml,1,19,30,A,departing what time in the morning,query,frag,reqInfo,time-departure
trainline16.xml,1,20,31,B,7 a m,stop,frag,answer-refer,enum
trainline16.xml,1,20,32,B,7 a m,stop,frag,elab-refer,enum
trainline16.xml,1,21,33,A,there's not any advance purchase tickets on the 7 a m train,stop,decl,state,fare-journey-enum
trainline16.xml,1,21,34,A,it's either 6 o'clock or 9 o'clock,stop,decl,stateOpt,time-enum
trainline16.xml,1,22,35,B,no,stop,no,negate,none
trainline16.xml,1,22,36,B,that's no good,stop,decl,reject,none
trainline16.xml,1,22,37,B,erm,none,dm,hesitate,none
trainline16.xml,1,22,38,B,ok,stop,dm,acknowledge,none
trainline16.xml,1,22,39,B,and the Super Saver,query,decl,reqInfo,fare
trainline16.xml,1,22,40,B,that is a Super Saver is it,query,decl,reqConfirm,fare
trainline16.xml,1,23,41,A,that's the Super Advance,stop,decl,correct,fare
trainline16.xml,1,24,42,B,yeah,stop,yes,acknowledge,none
trainline16.xml,1,24,43,B,that's it,stop,decl,state,none
trainline16.xml,1,24,44,B,you have a you have a Super Saver one as well don't you,query,decl,reqConfirm,fare-number
trainline16.xml,1,24,45,B,that's the,stop,decl,state-abandon,none
trainline16.xml,1,24,46,B,is that the same thing,query,q-yn,reqInfo,none
trainline16.xml,1,25,47,A,sorry,query,dm,apologise,none
trainline16.xml,1,25,48,A,i don't know what you,stop,decl,expressNonAwareness-abandon,none
trainline16.xml,1,25,49,A,Super Saver,query,frag,reqInfo,fare
trainline16.xml,1,26,50,B,ah there's two there's two types i'm told,stop,decl,answer-state,number
trainline16.xml,1,26,51,B,there's the Super Saver and the Super Advance Saver,stop,decl,elab-state,fare
trainline16.xml,1,27,52,A,right,stop,dm,acknowledge,none
trainline16.xml,1,27,53,A,the Super Advance,level,decl,state,fare
trainline16.xml,1,27,54,A,you've got to book beforehand,stop,decl,stateConstraint,booking-time
trainline16.xml,1,27,55,A,but that's only available in the dates and times,stop,decl,stateConstraint,availability-date
trainline16.xml,1,28,56,B,right,stop,dm,acknowledge,none
trainline16.xml,1,29,57,A,now,none,dm,init,none
trainline16.xml,1,29,58,A,the Super Saver is not valid at that time in the morning,stop,decl,state,time-fare
trainline16.xml,1,30,59,B,no,stop,no,negate,none
trainline16.xml,1,30,60,B,right,stop,dm,acknowledge,none
trainline16.xml,1,30,61,B,so,level,dm,init,none
trainline16.xml,1,30,62,B,how much is the cost of the train journey then please,query,q-wh,reqInfo,journey
trainline16.xml,1,31,63,A,to travel on that 7 o'clock train,level,frag,answer-state,journey-time-enum
trainline16.xml,1,31,64,A,it's going to be 63 pounds return,stop,decl,elab-predict,fare-enum
trainline16.xml,1,31,65,A,and that's your Standard Open,stop,decl,state,fare
trainline16.xml,1,32,66,B,yes,stop,yes,acknowledge,none
trainline16.xml,1,32,67,B,and and to book a seat,query,frag,reqInfo,booking
trainline16.xml,1,33,68,A,yeah,stop,yes,answer-acknowledge,none
trainline16.xml,1,33,69,A,i can do that for you,stop,decl,elab-expressPossibility,none
trainline16.xml,1,34,70,B,and er boo... er a seat on the return,query,frag,reqInfo,fare
trainline16.xml,1,35,71,A,and what was the time you were wanting on the return,query,q-wh,reqInfo,fare-time
trainline16.xml,1,36,72,B,erm,none,dm,hesitate,none
trainline16.xml,1,36,73,B,17:30,stop,frag,answer-refer,none
trainline16.xml,1,37,74,A,now,none,dm,init,none
trainline16.xml,1,37,75,A,do you want me to book this ticket for you,query,q-yn,reqDirect,booking-journey
trainline16.xml,1,38,76,B,yes please,stop,yes,direct-accept,none
trainline16.xml,1,39,77,A,now,none,dm,init,none
trainline16.xml,1,39,78,A,would you like smoking or non-smoking,query,q-yn,reqDirect,seat
trainline16.xml,1,40,79,B,erm,none,dm,hesitate,none
trainline16.xml,1,40,80,B,hold on,stop,imp,hold,none
trainline16.xml,1,40,81,B,does Stephen actually smoke,query,q-yn,reqInfo,none
trainline16.xml,1,40,82,B,no,stop,no,negate,none
trainline16.xml,1,40,83,B,non-smoking please,stop,frag,direct-refer,seat
trainline16.xml,1,41,84,A,now,none,dm,init,none
trainline16.xml,1,41,85,A,it's the 6th of October,level,decl,answer-state,month-date
trainline16.xml,1,41,86,A,travelling from Derby at 7 a m in the morning,level,frag,elab-state,time-location-journey-from-enum
trainline16.xml,1,41,87,A,arriving in St Pancreas at 8:50,stop,frag,state,time-arrival
trainline16.xml,1,41,88,A,returning the same day at 17:30 from London St Pancreas,stop,frag,state,location-time-from-enum-day-return
trainline16.xml,1,41,89,A,arriving in Derby at 19:25,stop,frag,state,location-time-arrival
trainline16.xml,1,41,90,A,and i've booked forward facing non-smoking table seats,stop,decl,state,seat-booking
trainline16.xml,1,41,91,A,and the dates times and seat numbers will be printed on the tickets for you,stop,decl,predict,number-journey-date
trainline16.xml,1,42,92,B,right,stop,dm,acknowledge,none
trainline16.xml,1,43,93,A,if you have to cancel this ticket,level,decl,stateCondition,journey-cancel
trainline16.xml,1,43,94,A,it's a full refund less 5 pounds,stop,decl,state,fare-refund-enum
trainline16.xml,1,43,95,A,if you needed to change any times,level,decl,stateCondition,none
trainline16.xml,1,43,96,A,you can do so,stop,decl,expressPossibility,none
trainline16.xml,1,43,97,A,if you miss any train,level,decl,stateCondition,miss
trainline16.xml,1,43,98,A,you can get the next available service,stop,decl,expressPossibility,availability
trainline16.xml,1,44,99,B,yes,stop,yes,acknowledge,none
trainline16.xml,1,45,100,A,now,none,dm,init,none
trainline16.xml,1,45,101,A,,none,frag,uninterpretable,none
trainline16.xml,1,46,102,B,if you can... if you have to cancel,query,frag,reqInfo,cancel
trainline16.xml,1,46,103,B,what's the latest you can cancel,query,q-wh,reqInfo,time-cancel
trainline16.xml,1,47,104,A,you can cancel cancel that any time,none,decl,answer-expressPossibility,cancel-time
trainline16.xml,1,47,105,A,right,level,dm,reqConfirm,none
trainline16.xml,1,48,106,B,,none,frag,confirm-uninterpretable,none
trainline16.xml,1,49,107,A,on the day of travel,stop,frag,refer,journey-day
trainline16.xml,1,49,108,A,whatever,incomplete,q-wh,reqConfirm-abandon,none
trainline16.xml,1,50,109,B,yeah,stop,yes,confirm-acknowledge,none
trainline16.xml,1,50,110,B,ok,stop,dm,acknowledge,none
trainline16.xml,1,51,111,A,this,stop,frag,refer,none
trainline16.xml,1,51,112,A,cos it's a Standard Open ticket,stop,decl,stateReason,fare-journey
trainline16.xml,1,52,113,B,yeah,stop,yes,acknowledge,none
trainline16.xml,1,53,114,A,63 pounds return,stop,frag,refer,fare-enum
trainline16.xml,1,54,115,B,mhm,stop,dm,acknowledge,none
trainline16.xml,1,55,116,A,and the surname of the credit card holder,query,frag,reqInfo,name-creditcard
trainline16.xml,1,56,117,B,,stop,frag,answer-refer,none
trainline16.xml,1,56,118,B,,stop,frag,elab-refer,none
trainline16.xml,1,57,119,A,and the initial,query,frag,reqInfo,name
trainline16.xml,1,58,120,B,,stop,frag,answer-refer,none
trainline16.xml,1,59,121,A,and the title,query,frag,reqInfo,name
trainline16.xml,1,60,122,B,it's er Barclay card,stop,decl,answer-state,none
trainline16.xml,1,60,123,B,it's Visa Silver,stop,decl,elab-state,creditcard
trainline16.xml,1,61,124,A,and the,incomplete,frag,refer-abandon,none
trainline16.xml,1,61,125,A,is it a Mr or Mrs,query,q-yn,reqInfo,none
trainline16.xml,1,62,126,B,erm,none,dm,hesitate,none
trainline16.xml,1,62,127,B,Mrs,stop,frag,answer-refer,none
trainline16.xml,1,63,128,A,Mrs,stop,frag,echo-refer,none
trainline16.xml,1,63,129,A,and the credit card the contact telephone number,query,decl,reqInfo,telephone-number-creditcard
trainline16.xml,1,64,130,B,0 1 6 double 2,level,frag,answer-refer,enum
trainline16.xml,1,65,131,A,aha,stop,dm,acknowledge,none
trainline16.xml,1,66,132,B,double 8 double 6 0 0,stop,frag,refer,enum
trainline16.xml,1,67,133,A,now,none,dm,init,none
trainline16.xml,1,67,134,A,the postcode to where the credit card is registered to,query,decl,reqInfo,creditcard-address
trainline16.xml,1,68,135,B,er,none,dm,hesitate,none
trainline16.xml,1,68,136,B,erm,stop,frag,refer,none
trainline16.xml,1,69,137,A,right,stop,dm,acknowledge,none
trainline16.xml,1,69,138,A,have you got the got the postcode first of all please,query,q-yn,direct-reqInfo,address
trainline16.xml,1,70,139,B,,level,frag,refer,none
trainline16.xml,1,71,140,A,aha,stop,dm,acknowledge,none
trainline16.xml,1,72,141,B,2,stop,frag,refer,enum
trainline16.xml,1,72,142,B,excuse a moment,stop,imp,apologise,none
trainline16.xml,1,72,143,B,oh,none,dm,exclaim,none
trainline16.xml,1,72,144,B,sorry,stop,frag,apologise,none
trainline16.xml,1,73,145,A,that's ok,stop,dm,agree,none
trainline16.xml,1,73,146,A,now,none,dm,init,none
trainline16.xml,1,73,147,A,what was the name of the business,query,q-wh,reqInfo,name
trainline16.xml,1,74,148,B,em,none,dm,hesitate,none
trainline16.xml,1,74,149,B,,stop,frag,refer,spell
trainline16.xml,1,75,150,A,sorry,query,dm,pardon,none
trainline16.xml,1,75,151,A,is that,query,q-yn,reqConfirm,none
trainline16.xml,1,76,152,B,yeah,stop,yes,confirm-acknowledge,none
trainline16.xml,1,77,153,A,,stop,frag,reqConfirm,none
trainline16.xml,1,78,154,B,,stop,frag,confirm-refer,none
trainline16.xml,1,79,155,A,and what was after that,query,q-wh,reqInfo,time
trainline16.xml,1,80,156,B,,stop,frag,answer-refer,none
trainline16.xml,1,81,157,A,,stop,frag,echo-refer,none
